title,pub_date,url,source_name,doc_type,province,province_code,bond_name,bond_code,bond_short_name,bond_market_type,category_code,category_label,term,total_amount_yi,new_amount_yi,swap_amount_yi,refi_amount_yi,batch_label,coupon_rate_pct,issue_date,value_date,payment_freq,redemption_structure,extraction_method,warnings
山东省2025年第四批新增专项（二十二期--二十六期）债券发行结果公开,2025-05-23,https://www.celma.org.cn/fxjg/64944.jhtml,fxjg,result,山东省,37,2025年山东省政府专项债券（二十三期）,2505463,25山东债36,其他领域专项债券,new_special,专项新增债券,30Y,48.92,48.92,0.0,0.0,2025年第四批新增专项（正常项目建设）,2.11,2025-05-22,2025-05-23,半年一次,,text,
2025年重庆市2025年五月第一批债券一般债券发行结果公开,2025-05-23,https://www.celma.org.cn/fxjg/64936.jhtml,fxjg,result,重庆市,50,2025 年重庆市地方政府再融资一般债券（六期）,2505458,25重庆债27,一般债券,refinancing,再融资债券,10Y,67.86,0.0,0.0,67.86,2025年五月第一批债券,1.79,2025-05-22,2025-05-23,半年一次,,text,
2025年山东省再融资专项债券（十四期-十六期）发行结果公开,2025-05-23,https://www.celma.org.cn/fxjg/64946.jhtml,fxjg,result,山东省,37,2025年山东省地方政府再融资专项债券（十五期）,2505470,25山东债43,6万亿再融资专项债券,refinancing,再融资债券,15Y,59.4,0.0,0.0,59.4,2025年第五批再融资专项（置换）,2.05,2025-05-22,2025-05-23,半年一次,,text,
2025年新疆兵团2025年第二批专项债券发行结果公开,2025-05-23,https://www.celma.org.cn/fxjg/64929.jhtml,fxjg,result,新疆维吾尔自治区,65,2025年新疆维吾尔自治区（新疆生产建设兵团）专项债券（三期）,2505461,25兵团债07,其他项目收益专项债券,new_special,专项新增债券,20Y,48.32,48.32,0.0,0.0,2025年第二批,2.12,2025-05-22,2025-05-23,半年一次,20+0+0,text,
宁波市2025年第二批专项债券发行结果公开,2025-05-26,https://www.celma.org.cn/fxjg/64977.jhtml,fxjg,result,宁波市,3302,2025年宁波市其他项目收益专项债券（七期）--2025年宁波市政府专项债券（十三期）,234829,25宁波16,其他领域专项债券,new_special,专项新增债券,20Y,35.75,35.75,0.0,0.0,2025专项债券5月批,2.03,2025-05-23,2025-05-26,半年一次,,text,
宁波市2025年第二批专项债券发行结果公开,2025-05-26,https://www.celma.org.cn/fxjg/64977.jhtml,fxjg,result,宁波市,3302,2025年宁波市其他项目收益专项债券（五期）--2025年宁波市政府专项债券（十一期）,234827,25宁波14,其他领域专项债券,new_special,专项新增债券,10Y,1.0,1.0,0.0,0.0,2025专项债券5月批,1.75,2025-05-23,2025-05-26,半年一次,,text,
宁波市2025年第二批专项债券发行结果公开,2025-05-26,https://www.celma.org.cn/fxjg/64977.jhtml,fxjg,result,宁波市,3302,2025年宁波市土地储备专项债券（二期）--2025年宁波市政府专项债券（八期）,234824,25宁波11,土地储备专项债券,new_special,专项新增债券,7Y,5.8,5.8,0.0,0.0,2025专项债券5月批,1.67,2025-05-23,2025-05-26,1年一次,,text,
宁波市2025年第二批一般债券发行结果公开,2025-05-26,https://www.celma.org.cn/fxjg/64976.jhtml,fxjg,result,宁波市,3302,2025年宁波市地方政府再融资一般债券（一期）,234831,25宁波18,一般债券,refinancing,再融资债券,7Y,35.29,0.0,0.0,35.29,2025专项债券5月批,1.67,2025-05-23,2025-05-26,1年一次,,text,
宁波市2025年第二批专项债券发行结果公开,2025-05-26,https://www.celma.org.cn/fxjg/64977.jhtml,fxjg,result,宁波市,3302,2025年宁波市土地储备专项债券（一期）--2025年宁波市政府专项债券（七期）,234823,25宁波10,土地储备专项债券,new_special,专项新增债券,5Y,37.59,37.59,0.0,0.0,2025专项债券5月批,1.62,2025-05-23,2025-05-26,1年一次,,text,
宁波市2025年第二批专项债券发行结果公开,2025-05-26,https://www.celma.org.cn/fxjg/64977.jhtml,fxjg,result,宁波市,3302,2025年宁波市棚改专项债券（二期）--2025年宁波市政府专项债券（九期）,234825,25宁波12,棚改专项债券,new_special,专项新增债券,10Y,3.38,3.38,0.0,0.0,2025专项债券5月批,1.75,2025-05-23,2025-05-26,半年一次,,text,
宁波市2025年第二批专项债券发行结果公开,2025-05-26,https://www.celma.org.cn/fxjg/64977.jhtml,fxjg,result,宁波市,3302,2025年宁波市其他项目收益专项债券（六期）--2025年宁波市政府专项债券（十二期）,234828,25宁波15,其他领域专项债券,new_special,专项新增债券,15Y,0.18,0.18,0.0,0.0,2025专项债券5月批,1.91,2025-05-23,2025-05-26,半年一次,,text,
宁波市2025年第二批专项债券发行结果公开,2025-05-26,https://www.celma.org.cn/fxjg/64977.jhtml,fxjg,result,宁波市,3302,2025年宁波市其他项目收益专项债券（八期）--2025年宁波市政府专项债券（十四期）,234830,25宁波17,其他领域专项债券,new_special,专项新增债券,30Y,41.3,41.3,0.0,0.0,2025专项债券5月批,1.93,2025-05-23,2025-05-26,半年一次,,text,
宁波市2025年第二批专项债券发行结果公开,2025-05-26,https://www.celma.org.cn/fxjg/64977.jhtml,fxjg,result,宁波市,3302,2025年宁波市收费公路专项债券（二期）--2025年宁波市政府专项债券（十期）,234826,25宁波13,收费公路专项债券,new_special,专项新增债券,15Y,5.0,5.0,0.0,0.0,2025专项债券5月批,1.91,2025-05-23,2025-05-26,半年一次,,text,
宁波市2025年第二批一般债券发行结果公开,2025-05-26,https://www.celma.org.cn/fxjg/64976.jhtml,fxjg,result,宁波市,3302,2025年宁波市政府一般债券（二期）,234822,25宁波09,一般债券,new_general,一般新增债券,5Y,11.0,11.0,0.0,0.0,2025专项债券5月批,1.62,2025-05-23,2025-05-26,1年一次,,text,
2025年河南省2025年河南省棚改专项债券（四期）5年专项债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/65002.jhtml,fxjg,result,河南省,41,2025年河南省棚改专项债券（四期）――2025年河南省政府专项债券（二十一期）,234839,25河南23,棚改专项债券,new_special,专项新增债券,5Y,10.904,10.904,0.0,0.0,2025年河南省棚改专项债券（四期）5年,1.61,2025-05-27,2025-05-28,1年一次,5+0+0,text,
2025年河南省2025年河南省城乡发展专项债券（六期）20年专项债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/64998.jhtml,fxjg,result,河南省,41,2025年河南省城乡发展专项债券（六期）――2025年河南省政府专项债券（十七期）,234835,25河南19,其他项目收益专项债券,new_special,专项新增债券,20Y,2.39,2.39,0.0,0.0,2025年河南省城乡发展专项债券（六期）20年,2.11,2025-05-27,2025-05-28,半年一次,20+0+0,text,
2025年河南省2025年河南省社会事业专项债券（四期）30年专项债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/65001.jhtml,fxjg,result,河南省,41,2025年河南省社会事业专项债券（四期）――2025年河南省政府专项债券（二十期）,234838,25河南22,其他项目收益专项债券,new_special,专项新增债券,30Y,13.45,13.45,0.0,0.0,2025年河南省社会事业专项债券（四期）30年,2.11,2025-05-27,2025-05-28,半年一次,30+0+0,text,
2025年河南省2025年河南省政府一般债券（二期）7年一般债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/64995.jhtml,fxjg,result,河南省,41,2025年河南省政府一般债券（二期）,234832,25河南16,一般债券,new_general,一般新增债券,7Y,39.2121,39.2121,0.0,0.0,2025年河南省政府一般债券（二期）7年,1.67,2025-05-27,2025-05-28,1年一次,7+0+0,text,
2025年河南省2025年河南省城乡发展专项债券（七期）30年专项债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/64999.jhtml,fxjg,result,河南省,41,2025年河南省城乡发展专项债券（七期）――2025年河南省政府专项债券（十八期）,234836,25河南20,其他项目收益专项债券,new_special,专项新增债券,30Y,47.93,47.93,0.0,0.0,2025年河南省城乡发展专项债券（七期）30年,2.11,2025-05-27,2025-05-28,半年一次,30+0+0,text,
2025年河南省2025年河南省城乡发展专项债券（五期）15年专项债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/64997.jhtml,fxjg,result,河南省,41,2025年河南省城乡发展专项债券（五期）――2025年河南省政府专项债券（十六期）,234834,25河南18,其他项目收益专项债券,new_special,专项新增债券,15Y,6.156,6.156,0.0,0.0,2025年河南省城乡发展专项债券（五期）15年,2.04,2025-05-27,2025-05-28,半年一次,15+0+0,text,
2025年河南省2025年河南省城乡发展专项债券（四期）10年专项债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/64996.jhtml,fxjg,result,河南省,41,2025年河南省城乡发展专项债券（四期）――2025年河南省政府专项债券（十五期）,234833,25河南17,其他项目收益专项债券,new_special,专项新增债券,10Y,1.554,1.554,0.0,0.0,2025年河南省城乡发展专项债券（四期）10年,1.76,2025-05-27,2025-05-28,半年一次,10+0+0,text,
2025年河南省2025年河南省棚改专项债券（五期）7年专项债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/65003.jhtml,fxjg,result,河南省,41,2025年河南省棚改专项债券（五期）――2025年河南省政府专项债券（二十二期）,234840,25河南24,棚改专项债券,new_special,专项新增债券,7Y,8.32,8.32,0.0,0.0,2025年河南省棚改专项债券（五期）7年,1.67,2025-05-27,2025-05-28,1年一次,7+0+0,text,
2025年河南省2025年河南省棚改专项债券（六期）10年专项债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/65004.jhtml,fxjg,result,河南省,41,2025年河南省棚改专项债券（六期）――2025年河南省政府专项债券（二十三期）,234841,25河南25,棚改专项债券,new_special,专项新增债券,10Y,5.29,5.29,0.0,0.0,2025年河南省棚改专项债券（六期）10年,1.76,2025-05-27,2025-05-28,半年一次,10+0+0,text,
2025年河南省2025年河南省政府再融资专项债券（六期）专项债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/65005.jhtml,fxjg,result,河南省,41,2025年河南省政府再融资专项债券（六期）――2025年河南省政府专项债券（二十四期）,234842,25河南26,其他项目收益专项债券,refinancing,再融资债券,7Y,0.42,0.0,0.0,0.42,2025年河南省政府再融资专项债券（六期）,1.72,2025-05-27,2025-05-28,1年一次,7+0+0,text,
2025年河南省2025年河南省社会事业专项债券（三期）15年专项债券发行结果公开,2025-05-27,https://www.celma.org.cn/fxjg/65000.jhtml,fxjg,result,河南省,41,2025年河南省社会事业专项债券（三期）――2025年河南省政府专项债券（十九期）,234837,25河南21,其他项目收益专项债券,new_special,专项新增债券,15Y,9.13,9.13,0.0,0.0,2025年河南省社会事业专项债券（三期）15年,2.04,2025-05-27,2025-05-28,半年一次,15+0+0,text,
2025年甘肃省2025年甘肃省政府专项债券（十三期）专项债券发行结果公开,2025-05-28,https://www.celma.org.cn/fxjg/65043.jhtml,fxjg,result,甘肃省,62,2025年甘肃省政府专项债券（十三期）,2505479,25甘肃债20,其他项目收益专项债券,new_special,专项新增债券,20Y,10.78,10.78,0.0,0.0,2025年甘肃省政府专项债券（十三期）,2.13,2025-05-27,2025-05-28,半年一次,20+0+0,text,
2025年甘肃省2025年甘肃省政府再融资一般债券（一期）一般债券发行结果公开,2025-05-28,https://www.celma.org.cn/fxjg/65041.jhtml,fxjg,result,甘肃省,62,2025年甘肃省政府再融资一般债券（一期）,2505481,25甘肃债22,一般债券,refinancing,再融资债券,5Y,86.86,0.0,0.0,86.86,2025年甘肃省政府再融资一般债券（一期）,1.61,2025-05-27,2025-05-28,1年一次,5+0+0,text,
2025年甘肃省2025年甘肃省政府收费公路专项债券（二期）——2025年甘肃省政府专项债券（十四期）专项债券发行结果公开,2025-05-28,https://www.celma.org.cn/fxjg/65042.jhtml,fxjg,result,甘肃省,62,2025年甘肃省政府收费公路专项债券（二期）——2025年甘肃省政府专项债券（十四期）,2505480,25甘肃债21,收费公路专项债券,new_special,专项新增债券,20Y,9.08,9.08,0.0,0.0,2025年甘肃省政府收费公路专项债券（二期）——2025年甘肃省政府专项债券（十四期）,2.13,2025-05-27,2025-05-28,半年一次,20+0+0,text,
2025年江苏省2025年江苏省第6批公开发行（新增一般债券）一般债券发行结果公开,2025-05-29,https://www.celma.org.cn/fxjg/65049.jhtml,fxjg,result,江苏省,32,2025年江苏省政府一般债券（四期）,234844,25江苏30,一般债券,new_general,一般新增债券,10Y,114.9,114.9,0.0,0.0,2025年江苏省第6批公开发行（新增一般债券）,1.76,2025-05-27,2025-05-28,半年一次,,text,
2025年江苏省2025年江苏省第6批公开发行（新增一般债券）一般债券发行结果公开,2025-05-29,https://www.celma.org.cn/fxjg/65049.jhtml,fxjg,result,江苏省,32,2025年江苏省政府一般债券（三期）,234843,25江苏29,一般债券,new_general,一般新增债券,1Y,73.1,73.1,0.0,0.0,2025年江苏省第6批公开发行（新增一般债券）,1.5,2025-05-27,2025-05-28,1年一次,,text,
2025年江苏省2025年江苏省第6批公开发行（新增专项债券）专项债券发行结果公开,2025-05-29,https://www.celma.org.cn/fxjg/65050.jhtml,fxjg,result,江苏省,32,2025年江苏省政府专项债券（十一期）,234847,25江苏33,其他领域专项债券,new_special,专项新增债券,20Y,251.0,251.0,0.0,0.0,2025年江苏省第6批公开发行（新增专项债券）,2.03,2025-05-27,2025-05-28,半年一次,,text,
2025年江苏省2025年江苏省第6批公开发行（新增专项债券）专项债券发行结果公开,2025-05-29,https://www.celma.org.cn/fxjg/65050.jhtml,fxjg,result,江苏省,32,2025年江苏省政府专项债券（十期）,234846,25江苏32,其他领域专项债券,new_special,专项新增债券,15Y,300.0,300.0,0.0,0.0,2025年江苏省第6批公开发行（新增专项债券）,1.92,2025-05-27,2025-05-28,半年一次,,text,
2025年江苏省2025年江苏省第6批公开发行（新增专项债券）专项债券发行结果公开,2025-05-29,https://www.celma.org.cn/fxjg/65050.jhtml,fxjg,result,江苏省,32,2025年江苏省政府专项债券（九期）,234845,25江苏31,其他领域专项债券,new_special,专项新增债券,7Y,300.0,300.0,0.0,0.0,2025年江苏省第6批公开发行（新增专项债券）,1.67,2025-05-27,2025-05-28,1年一次,,text,
2025年月广东省2025年第五批一般债券发行结果公开,2025-05-30,https://www.celma.org.cn/fxjg/65055.jhtml,fxjg,result,广东省,44,2025年广东省地方政府再融资一般债券（三期）--2025年广东省政府一般债券（四期）,2505478,25广东债25,一般债券,refinancing,再融资债券,7Y,36.99,0.0,0.0,36.99,2025年第五批,1.67,2025-05-29,2025-05-30,1年一次,,text,
2025年月广东省2025年第五批一般债券发行结果公开,2025-05-30,https://www.celma.org.cn/fxjg/65055.jhtml,fxjg,result,广东省,44,2025年广东省地方政府再融资一般债券（二期）--2025年广东省政府一般债券（三期）,2505477,25广东债24,一般债券,refinancing,再融资债券,7Y,49.23,0.0,0.0,49.23,2025年第五批,1.67,2025-05-29,2025-05-30,1年一次,,text,
2025年月广东省2025年第五批专项债券发行结果公开,2025-05-30,https://www.celma.org.cn/fxjg/65054.jhtml,fxjg,result,广东省,44,2025年广东省政府专项债券（二十一期）,2505476,25广东债23,其他领域专项债券,new_special,专项新增债券,20Y,151.75,151.75,0.0,0.0,2025年第五批,2.12,2025-05-29,2025-05-30,半年一次,,text,
2025年月广东省2025年第五批专项债券发行结果公开,2025-05-30,https://www.celma.org.cn/fxjg/65054.jhtml,fxjg,result,广东省,44,2025年广东省政府专项债券（十九期）,2505474,25广东债21,其他领域专项债券,new_special,专项新增债券,7Y,12.94,12.94,0.0,0.0,2025年第五批,1.67,2025-05-29,2025-05-30,1年一次,,text,
2025年月广东省2025年第五批专项债券发行结果公开,2025-05-30,https://www.celma.org.cn/fxjg/65054.jhtml,fxjg,result,广东省,44,2025年广东省政府专项债券（二十期）,2505475,25广东债22,其他领域专项债券,new_special,专项新增债券,10Y,135.86,135.86,0.0,0.0,2025年第五批,1.76,2025-05-29,2025-05-30,半年一次,,text,
2025年陕西省2025年第四批新增一般债券一般债券发行结果公开,2025-06-03,https://www.celma.org.cn/fxjg/65068.jhtml,fxjg,result,陕西省,61,2025年陕西省政府一般债券（四期）,234848,25陕西18,一般债券,new_general,一般新增债券,10Y,8.7,8.7,0.0,0.0,2025年第四批新增一般债券,1.79,2025-05-29,2025-05-30,半年一次,10+0+0,text,
2025年陕西省2025年第五批新增专项债券专项债券发行结果公开,2025-06-03,https://www.celma.org.cn/fxjg/65072.jhtml,fxjg,result,陕西省,61,2025年陕西省政府专项债券（十期）,234850,25陕西20,其他项目收益专项债券,new_special,专项新增债券,20Y,0.26,0.26,0.0,0.0,2025年第五批新增专项债券,2.12,2025-05-29,2025-05-30,半年一次,20+0+0,text,
2025年陕西省2025年第五批新增专项债券专项债券发行结果公开,2025-06-03,https://www.celma.org.cn/fxjg/65072.jhtml,fxjg,result,陕西省,61,2025年陕西省政府专项债券（九期）,234849,25陕西19,其他项目收益专项债券,new_special,专项新增债券,15Y,0.1,0.1,0.0,0.0,2025年第五批新增专项债券,2.07,2025-05-29,2025-05-30,半年一次,15+0+0,text,
2025年河北省2025年第六批专项债券发行结果公开,2025-06-03,https://www.celma.org.cn/fxjg/65066.jhtml,fxjg,result,河北省,13,2025年河北省政府再融资专项债券（八期）— 2025年河北省政府专项债券（十八期）,2505483,25河北债26,棚改专项债券,refinancing,再融资债券,10Y,18.33,0.0,0.0,18.33,2025年第六批,1.75,2025-06-03,2025-06-04,半年一次,10+0+0,text,
2025年陕西省2025 年第二批再融资一般债券一般债券发行结果公开,2025-06-03,https://www.celma.org.cn/fxjg/65070.jhtml,fxjg,result,陕西省,61,2025年陕西省地方政府再融资一般债券（二期）,234851,25陕西21,一般债券,refinancing,再融资债券,7Y,90.99,0.0,0.0,90.99,2025 年第二批再融资一般债券,1.67,2025-05-29,2025-05-30,1年一次,7+0+0,text,
2025年湖南省2025年第十五批一般债券发行结果公开,2025-06-03,https://www.celma.org.cn/fxjg/65073.jhtml,fxjg,result,湖南省,43,,2505484,25湖南债19,一般债券,refinancing,再融资债券,7Y,141.9981,0.0,0.0,141.9981,2025年第十五批,1.68,2025-06-03,2025-06-04,1年一次,,text,
2025年河北省2025年第六批一般债券发行结果公开,2025-06-03,https://www.celma.org.cn/fxjg/65065.jhtml,fxjg,result,河北省,13,2025年河北省政府再融资一般债券（三期）— 2025年河北省政府一般债券（八期）,2505482,25河北债25,一般债券,refinancing,再融资债券,10Y,83.92,0.0,0.0,83.92,2025年第六批,1.75,2025-06-03,2025-06-04,半年一次,10+0+0,text,
2025年四川省2025第八批次公开（0530）专项债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65078.jhtml,fxjg,result,四川省,51,,199256,25四川债35,其他领域专项债券,new_special,专项新增债券,15Y,26.33,26.33,0.0,0.0,2025第八批次公开（0530）,2.04,2025-05-30,2025-06-03,半年一次,,text,
2025年四川省2025第八批次公开（0530）专项债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65078.jhtml,fxjg,result,四川省,51,,199253,25四川债32,其他领域专项债券,new_special,专项新增债券,5Y,13.26,13.26,0.0,0.0,2025第八批次公开（0530）,1.62,2025-05-30,2025-06-03,1年一次,,text,
2025年河南省2025年河南省政府再融资一般债券（一期）一般债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65085.jhtml,fxjg,result,河南省,41,2025年河南省政府再融资一般债券（一期）——2025年河南省政府一般债券（三期）,199250,25河南债27,一般债券,refinancing,再融资债券,7Y,130.5821,0.0,0.0,130.5821,2025年河南省政府再融资一般债券（一期）,1.68,2025-06-04,2025-06-05,1年一次,7+0+0,text,
2025年四川省2025第八批次公开（0530）专项债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65078.jhtml,fxjg,result,四川省,51,,199259,25四川债38,其他领域专项债券,new_special,专项新增债券,30Y,4.98,4.98,0.0,0.0,2025第八批次公开（0530）,2.12,2025-05-30,2025-06-03,半年一次,,text,
2025年四川省2025第八批次公开（0530）专项债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65078.jhtml,fxjg,result,四川省,51,,199257,25四川债36,其他领域专项债券,new_special,专项新增债券,20Y,58.9,58.9,0.0,0.0,2025第八批次公开（0530）,2.12,2025-05-30,2025-06-03,半年一次,,text,
2025年四川省2025第八批次公开（0530）专项债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65078.jhtml,fxjg,result,四川省,51,,199255,25四川债34,其他领域专项债券,new_special,专项新增债券,10Y,19.96,19.96,0.0,0.0,2025第八批次公开（0530）,1.76,2025-05-30,2025-06-03,半年一次,,text,
2025年四川省2025第八批次公开（0530）一般债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65077.jhtml,fxjg,result,四川省,51,2025年四川省政府再融资一般债券（四期）,199251,25四川债30,一般债券,refinancing,再融资债券,10Y,39.31,0.0,0.0,39.31,2025第八批次公开（0530）,1.76,2025-05-30,2025-06-03,半年一次,,text,
2025年四川省2025第八批次公开（0530）专项债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65078.jhtml,fxjg,result,四川省,51,,199254,25四川债33,其他领域专项债券,new_special,专项新增债券,7Y,71.95,71.95,0.0,0.0,2025第八批次公开（0530）,1.67,2025-05-30,2025-06-03,1年一次,,text,
2025年四川省2025第八批次公开（0530）专项债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65078.jhtml,fxjg,result,四川省,51,,199252,25四川债31,其他领域专项债券,new_special,专项新增债券,3Y,0.97,0.97,0.0,0.0,2025第八批次公开（0530）,1.55,2025-05-30,2025-06-03,1年一次,,text,
2025年贵州省2025年第三批专项债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65075.jhtml,fxjg,result,贵州省,52,2025年贵州省地方政府再融资专项债券（六期）,232990,25贵州10,6万亿再融资专项债券,refinancing,再融资债券,30Y,186.87,0.0,0.0,186.87,2025年第三批,2.14,2025-04-15,2025-04-16,半年一次,,text,
2025年贵州省2025年第三批专项债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65075.jhtml,fxjg,result,贵州省,52,2025年贵州省地方政府再融资专项债券（五期）,232989,25贵州09,6万亿再融资专项债券,refinancing,再融资债券,20Y,100.0,0.0,0.0,100.0,2025年第三批,2.14,2025-04-15,2025-04-16,半年一次,,text,
2025年贵州省2025年第三批一般债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65080.jhtml,fxjg,result,贵州省,52,2025年贵州省地方政府再融资一般债券（二期）,232988,25贵州08,一般债券,refinancing,再融资债券,7Y,35.01,0.0,0.0,35.01,2025年第三批,1.79,2025-04-15,2025-04-16,1年一次,,text,
2025年四川省2025第八批次公开（0530）专项债券发行结果公开,2025-06-04,https://www.celma.org.cn/fxjg/65078.jhtml,fxjg,result,四川省,51,,199258,25四川债37,其他领域专项债券,new_special,专项新增债券,30Y,87.92,87.92,0.0,0.0,2025第八批次公开（0530）,2.11,2025-05-30,2025-06-03,半年一次,,text,
2025年吉林省2025年第4批公开发行一般债券发行结果公开,2025-06-05,https://www.celma.org.cn/fxjg/65720.jhtml,fxjg,result,吉林省,22,2025年吉林省地方政府再融资一般债券（二期）,2505486,25吉林债15,一般债券,refinancing,再融资债券,10Y,61.85,0.0,0.0,61.85,2025年第4批公开发行,1.79,2025-06-05,2025-06-06,半年一次,10+0+0,text,
2025年吉林省2025年第4批公开发行一般债券发行结果公开,2025-06-05,https://www.celma.org.cn/fxjg/65720.jhtml,fxjg,result,吉林省,22,2025年吉林省政府一般债券（二期）,2505485,25吉林债14,一般债券,new_general,一般新增债券,7Y,33.17,33.17,0.0,0.0,2025年第4批公开发行,1.68,2025-06-05,2025-06-06,1年一次,7+0+0,text,
2025年黑龙江省政府再融资一般债券（三期）一般债券发行结果公开,2025-06-05,https://www.celma.org.cn/fxjg/65090.jhtml,fxjg,result,黑龙江省,23,2025年黑龙江省政府再融资一般债券（三期）,2505489,25黑龙江债11,一般债券,refinancing,再融资债券,10Y,86.72,0.0,0.0,86.72,2025年黑龙江省政府再融资一般债券（三期）,1.73,2025-06-05,2025-06-06,半年一次,10+0+0,text,
2025年吉林省2025年第4批公开发行专项债券发行结果公开,2025-06-05,https://www.celma.org.cn/fxjg/65721.jhtml,fxjg,result,吉林省,22,2025年吉林省地方政府再融资专项债券（四期）,2505488,25吉林债17,6万亿再融资专项债券,refinancing,再融资债券,30Y,15.0,0.0,0.0,15.0,2025年第4批公开发行,2.12,2025-06-05,2025-06-06,半年一次,30+0+0,text,
2025年吉林省2025年第4批公开发行一般债券发行结果公开,2025-06-05,https://www.celma.org.cn/fxjg/65720.jhtml,fxjg,result,吉林省,22,2025年吉林省地方政府再融资一般债券（三期）,2505487,25吉林债16,一般债券,refinancing,再融资债券,7Y,89.36,0.0,0.0,89.36,2025年第4批公开发行,1.68,2025-06-05,2025-06-06,1年一次,7+0+0,text,
2025年天津市2025年第五批一般债券发行结果公开,2025-06-09,https://www.celma.org.cn/fxjg/65142.jhtml,fxjg,result,天津市,12,2025年天津市政府一般债券（四期）,234862,25天津38,一般债券,new_general,一般新增债券,30Y,53.6,53.6,0.0,0.0,2025年第五批,2.11,2025-06-05,2025-06-06,半年一次,,text,
2025年天津市2025年第五批专项债券发行结果公开,2025-06-09,https://www.celma.org.cn/fxjg/65143.jhtml,fxjg,result,天津市,12,2025年天津市地方政府再融资专项债券（十四期）,234866,25天津42,6万亿再融资专项债券,refinancing,再融资债券,30Y,82.86,0.0,0.0,82.86,2025年第五批,2.12,2025-06-05,2025-06-06,半年一次,,text,
2025年天津市2025年第五批专项债券发行结果公开,2025-06-09,https://www.celma.org.cn/fxjg/65143.jhtml,fxjg,result,天津市,12,2025年天津市政府专项债券（十七期）,234859,25天津35,其他领域专项债券,new_special,专项新增债券,30Y,0.7,0.7,0.0,0.0,2025年第五批,2.1,2025-06-05,2025-06-06,半年一次,,text,
2025年天津市2025年第五批专项债券发行结果公开,2025-06-09,https://www.celma.org.cn/fxjg/65143.jhtml,fxjg,result,天津市,12,2025年天津市政府专项债券（十六期）,234858,25天津34,其他领域专项债券,new_special,专项新增债券,30Y,3.1,3.1,0.0,0.0,2025年第五批,1.95,2025-06-05,2025-06-06,半年一次,,text,
2025年天津市2025年第五批专项债券发行结果公开,2025-06-09,https://www.celma.org.cn/fxjg/65143.jhtml,fxjg,result,天津市,12,2025年天津市政府专项债券（十四期）,234856,25天津32,其他领域专项债券,new_special,专项新增债券,15Y,1.2,1.2,0.0,0.0,2025年第五批,1.91,2025-06-05,2025-06-06,半年一次,,text,
2025年天津市2025年第五批专项债券发行结果公开,2025-06-09,https://www.celma.org.cn/fxjg/65143.jhtml,fxjg,result,天津市,12,2025年天津市地方政府再融资专项债券（十二期）,234864,25天津40,普通专项债券,refinancing,再融资债券,5Y,39.28,0.0,0.0,39.28,2025年第五批,1.63,2025-06-05,2025-06-06,1年一次,,text,
2025年天津市2025年第五批专项债券发行结果公开,2025-06-09,https://www.celma.org.cn/fxjg/65143.jhtml,fxjg,result,天津市,12,2025年天津市政府专项债券（十八期）,234860,25天津36,其他领域专项债券,new_special,专项新增债券,30Y,1.1,1.1,0.0,0.0,2025年第五批,1.95,2025-06-05,2025-06-06,半年一次,,text,
2025年天津市2025年第五批专项债券发行结果公开,2025-06-09,https://www.celma.org.cn/fxjg/65143.jhtml,fxjg,result,天津市,12,2025年天津市政府专项债券（十二期）,234854,25天津30,其他领域专项债券,new_special,专项新增债券,7Y,2.6,2.6,0.0,0.0,2025年第五批,1.68,2025-06-05,2025-06-06,1年一次,,text,
2025年云南省2025年第四批专项债券发行结果公开,2025-06-09,https://www.celma.org.cn/fxjg/65153.jhtml,fxjg,result,云南省,53,2025年云南省地方政府再融资专项债券（四期）,2505491,25云南债11,普通专项债券,refinancing,再融资债券,10Y,78.55,0.0,0.0,78.55,2025年第四批,1.82,2025-06-09,2025-06-10,半年一次,10+0+0,text,
